Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2014,5,18,20,0,0,0,0,0,0,0,0,5,100.05,0,0.185,2.8,1.055,291.1,52.4,16,990,0,0,N/A
2014,5,18,20,30,0,0,0,0,0,0,0,5,104.79,0,0.185,2.3,1.058,291.1,55.89,15,990,0,0,N/A
2014,5,18,21,0,0,0,0,0,0,0,0,6,109.16,0,0.185,1.9,1.062,289.6,63.77,14,990,0,0,N/A
2014,5,18,21,30,0,0,0,0,0,0,1,6,113.09,0,0.185,1.7,1.089,289.6,68.07,13,990,0,0,N/A
2014,5,18,22,0,0,0,0,0,0,0,0,6,116.47,0,0.185,1.5,1.117,282.9,70.9,13,990,0,0,N/A
2014,5,18,22,30,0,0,0,0,0,0,0,6,119.22,0,0.185,1.4,1.144,282.9,70.9,13,990,0,0,N/A
2014,5,18,23,0,0,0,0,0,0,0,0,7,121.25,0,0.185,1.4,1.172,280.6,72.64,13,990,0,0,N/A
2014,5,18,23,30,0,0,0,0,0,0,0,7,122.47,0,0.185,1.3,1.202,280.6,77.57,12,990,0,0,N/A
2014,5,19,0,0,0,0,0,0,0,0,0,7,122.85,0,0.185,1.3,1.233,276.3,78.96,12,990,0,0,N/A
2014,5,19,0,30,0,0,0,0,0,0,0,7,122.35,0,0.185,1.3,1.256,276.3,78.94,12,990,0,0,N/A
2014,5,19,1,0,0,0,0,0,0,0,0,7,121,0,0.185,1.4,1.279,269.2,80.21,12,990,0,0,N/A
2014,5,19,1,30,0,0,0,0,0,0,0,7,118.87,0,0.185,1.4,1.294,269.2,80.21,12,990,0,0,N/A
2014,5,19,2,0,0,0,0,0,0,0,0,7,116.02,0,0.185,1.4,1.309,267,81.18,12,990,0,0,N/A
2014,5,19,2,30,0,0,0,0,0,0,0,7,112.56,0,0.185,1.4,1.317,267,81.18,12,990,0,0,N/A
2014,5,19,3,0,0,0,0,0,0,0,0,8,108.57,0,0.185,1.4,1.325,262.2,81.86,12,990,0,0,N/A
2014,5,19,3,30,0,0,0,0,0,0,0,8,104.14,0,0.185,1.2,1.342,262.2,87.49,11,990,0,0,N/A
2014,5,19,4,0,0,0,0,0,0,0,0,8,99.35,0,0.185,1.2,1.36,255.2,88.07,11,990,0,0,N/A
2014,5,19,4,30,0,0,0,0,0,0,0,8,94.26,0,0.185,1.3,1.387,255.2,88.08,11,990,0,0,N/A
2014,5,19,5,0,9,22,9,9,22,9,0,8,88.93,0,0.185,1.5,1.415,250.6,84.26,12,990,0,0,N/A
2014,5,19,5,30,42,243,70,42,243,70,0,8,83.41,0,0.185,1.7,1.444,250.6,78.89,13,990,0,0,N/A
2014,5,19,6,0,67,423,157,67,423,157,0,8,77.74,0,0.185,1.9,1.474,261.6,73.12,14,990,7.5234,5.7527,N/A
2014,5,19,6,30,85,549,256,85,549,256,0,8,71.94,0,0.185,1.9,1.503,261.6,68.54,15,990,12.875,9.9441,N/A
2014,5,19,7,0,97,646,360,97,646,360,0,7,66.06,0,0.185,2,1.532,268.5,61.68,16,990,19.0483,14.8131,N/A
2014,5,19,7,30,108,711,463,108,711,463,0,7,60.13,0,0.185,2.1,1.556,268.5,57.87,17,990,25.5062,19.9198,N/A
2014,5,19,8,0,114,769,565,114,769,565,0,6,54.16,0,0.185,2.3,1.581,270.5,51.62,18,990,32.0953,25.1346,N/A
2014,5,19,8,30,121,806,659,121,806,659,0,6,48.22,0,0.185,2.3,1.596,270.5,48.47,19,990,38.3104,30.057,N/A
2014,5,19,9,0,340,261,533,124,841,746,2,6,42.33,0,0.185,2.4,1.612,272,43.74,20,990,31.5332,24.7713,N/A
2014,5,19,9,30,354,354,639,128,863,822,4,6,36.57,0,0.185,2.4,1.62,272,41.1,21,990,38.3071,30.1198,N/A
2014,5,19,10,0,117,903,891,117,903,891,0,5,31.04,0,0.185,2.5,1.628,274.4,37.25,22,990,53.9426,42.4405,N/A
2014,5,19,10,30,120,914,943,120,914,943,0,5,25.94,0,0.185,2.7,1.626,274.4,37.24,22,990,57.4966,45.2567,N/A
2014,5,19,11,0,116,931,982,116,931,982,0,5,21.58,0,0.185,2.9,1.626,275.6,33.82,23,990,60.1609,47.3676,N/A
2014,5,19,11,30,117,935,1004,117,935,1004,0,5,18.52,0,0.185,3.2,1.625,275.6,31.83,24,990,61.6765,48.5689,N/A
2014,5,19,12,0,116,938,1011,116,938,1011,0,4,17.49,0,0.185,3.5,1.625,276.1,29.11,25,990,62.1568,48.9494,N/A
2014,5,19,12,30,116,936,1002,116,936,1002,0,4,18.81,0,0.185,3.8,1.631,276.1,29.09,25,990,61.5391,48.4599,N/A
2014,5,19,13,0,114,932,978,114,932,978,0,4,22.07,0,0.185,4.1,1.638,278.1,28.48,25,990,59.887,47.1506,N/A
2014,5,19,13,30,112,924,939,112,924,939,0,4,26.55,0,0.185,4.3,1.648,278.1,28.47,25,990,57.2094,45.0285,N/A
2014,5,19,14,0,111,910,885,111,910,885,0,4,31.72,0,0.185,4.5,1.659,280.5,28.19,25,990,53.5215,42.1063,N/A
2014,5,19,14,30,107,894,819,107,894,819,0,4,37.28,0,0.185,4.7,1.675,280.5,28.19,25,990,49.0267,38.5445,N/A
2014,5,19,15,0,106,868,740,106,868,740,1,4,43.06,0,0.185,4.9,1.691,283.5,28.57,25,990,43.6953,34.3208,N/A
2014,5,19,15,30,101,840,652,101,840,652,0,4,48.96,0,0.185,5,1.71,283.5,30.34,24,990,37.807,29.6563,N/A
2014,5,19,16,0,97,798,556,97,798,556,0,4,54.91,0,0.185,5.2,1.73,286.8,33.01,23,990,31.4769,24.6433,N/A
2014,5,19,16,30,89,750,455,89,750,455,2,4,60.86,4,0.185,5.2,1.745,286.8,35.09,22,990,24.9558,19.4817,N/A
2014,5,19,17,0,82,679,350,82,679,350,1,5,66.78,0,0.185,5.3,1.76,290.4,38.18,21,990,18.4146,14.3107,N/A
2014,5,19,17,30,70,590,246,70,590,246,0,5,72.65,0,0.185,5.1,1.764,290.4,40.63,20,990,12.2905,9.4825,N/A
2014,5,19,18,0,64,278,120,55,461,148,2,5,78.42,0,0.185,5.1,1.768,293.6,44.42,19,990,5.7325,4.3781,N/A
2014,5,19,18,30,36,141,50,34,269,62,4,5,84.07,4,0.185,4.8,1.761,293.6,50.42,17,990,0,0,N/A
2014,5,19,19,0,0,0,0,0,0,0,4,6,89.56,0,0.185,4.5,1.754,296.1,56.23,16,990,0,0,N/A
2014,5,19,19,30,0,0,0,0,0,0,3,6,94.85,0,0.185,4.2,1.742,296.1,59.99,15,990,0,0,N/A
2014,5,19,20,0,0,0,0,0,0,0,1,6,99.89,0,0.185,4,1.731,296.9,62.46,15,990,0,0,N/A
2014,5,19,20,30,0,0,0,0,0,0,3,6,104.62,0,0.185,3.7,1.715,296.9,66.66,14,990,0,0,N/A
2014,5,19,21,0,0,0,0,0,0,0,3,7,108.99,0,0.185,3.5,1.699,297.7,69.55,14,990,0,0,N/A
2014,5,19,21,30,0,0,0,0,0,0,4,7,112.9,0,0.185,3.2,1.682,297.7,74.24,13,990,0,0,N/A
2014,5,19,22,0,0,0,0,0,0,0,4,7,116.27,0,0.185,3,1.665,298.3,76.45,13,990,0,0,N/A
2014,5,19,22,30,0,0,0,0,0,0,4,7,119.01,0,0.185,2.8,1.655,298.3,81.65,12,990,0,0,N/A
2014,5,19,23,0,0,0,0,0,0,0,4,8,121.04,0,0.185,2.6,1.646,296.1,82.94,12,990,0,0,N/A
2014,5,19,23,30,0,0,0,0,0,0,0,8,122.26,0,0.185,2.6,1.644,296.1,82.93,12,990,0,0,N/A
2014,5,20,0,0,0,0,0,0,0,0,3,8,122.64,0,0.185,2.6,1.642,294.2,83.84,12,990,0,0,N/A
2014,5,20,0,30,0,0,0,0,0,0,0,8,122.14,0,0.185,2.4,1.641,294.2,89.61,11,990,0,0,N/A
2014,5,20,1,0,0,0,0,0,0,0,0,8,120.8,0,0.185,2.3,1.64,292.7,90.33,11,990,0,0,N/A
2014,5,20,1,30,0,0,0,0,0,0,0,8,118.68,0,0.185,2.2,1.634,292.7,90.33,11,990,0,0,N/A
2014,5,20,2,0,0,0,0,0,0,0,0,8,115.84,0,0.185,2.1,1.629,290.6,90.73,11,990,0,0,N/A
2014,5,20,2,30,0,0,0,0,0,0,0,8,112.39,0,0.185,2,1.624,290.6,90.74,11,990,0,0,N/A
2014,5,20,3,0,0,0,0,0,0,0,3,8,108.41,0,0.185,1.9,1.619,288,90.67,11,990,0,0,N/A
2014,5,20,3,30,0,0,0,0,0,0,0,8,103.99,0,0.185,1.8,1.617,288,90.68,11,990,0,0,N/A
2014,5,20,4,0,0,0,0,0,0,0,0,8,99.21,0,0.185,1.8,1.617,285,90.44,11,990,0,0,N/A
2014,5,20,4,30,0,0,0,0,0,0,0,8,94.13,0,0.185,1.8,1.616,285,90.46,11,990,0,0,N/A
2014,5,20,5,0,10,39,11,10,39,11,0,8,88.81,0,0.185,1.9,1.616,280.5,90.27,11,990,0,0,N/A
2014,5,20,5,30,41,269,72,41,269,72,0,8,83.29,0,0.185,2.1,1.611,280.5,90.28,11,990,0,0,N/A
2014,5,20,6,0,61,465,161,61,465,161,0,8,77.62,0,0.185,2.4,1.606,275.3,83.89,12,990,7.7202,5.9044,N/A
2014,5,20,6,30,78,585,260,78,585,260,1,8,71.83,0,0.185,2.3,1.595,275.3,78.54,13,990,13.0895,10.1114,N/A
2014,5,20,7,0,159,241,258,85,691,367,2,7,65.96,0,0.185,2.3,1.585,273.2,71.03,14,990,13.6618,10.6252,N/A
2014,5,20,7,30,95,752,471,95,752,471,1,7,60.02,0,0.185,2,1.58,273.2,71.03,14,990,25.9637,20.2783,N/A
2014,5,20,8,0,100,804,572,100,804,572,0,7,54.06,0,0.185,1.8,1.575,267.9,63.06,15,990,32.5074,25.4583,N/A
2014,5,20,8,30,283,326,501,107,838,667,2,7,48.11,0,0.185,1.7,1.576,267.9,59.12,16,990,29.136,22.8597,N/A
2014,5,20,9,0,109,871,754,109,871,754,0,6,42.22,0,0.185,1.6,1.578,266.4,53.03,17,990,44.6206,35.0531,N/A
2014,5,20,9,30,113,891,830,113,891,830,0,6,36.46,0,0.185,1.6,1.599,266.4,53.02,17,990,49.7683,39.1319,N/A
2014,5,20,10,0,155,841,877,155,841,877,0,5,30.92,0,0.185,1.6,1.62,287,47.75,18,990,53.105,41.782,N/A
2014,5,20,10,30,449,130,567,159,854,928,2,5,25.79,0,0.185,1.8,1.655,287,47.75,18,990,34.5774,27.2169,N/A
2014,5,20,11,0,462,137,590,155,871,966,2,5,21.41,4,0.185,2,1.691,310.6,43.16,19,990,36.1515,28.4641,N/A
2014,5,20,11,30,157,875,988,157,875,988,0,5,18.33,0,0.185,2.2,1.725,310.6,43.16,19,990,60.7029,47.8026,N/A
2014,5,20,12,0,151,884,996,151,884,996,1,4,17.28,0,0.185,2.5,1.76,323,39.54,20,990,61.2443,48.2313,N/A
2014,5,20,12,30,151,881,986,151,881,986,0,4,18.61,0,0.185,2.7,1.797,323,39.53,20,990,60.5663,47.6944,N/A
2014,5,20,13,0,398,408,777,148,876,962,3,4,21.89,0,0.185,2.9,1.835,331.5,39.08,20,990,47.5874,37.4672,N/A
2014,5,20,13,30,347,527,819,146,866,922,7,4,26.39,0,0.185,3,1.877,331.5,39.07,20,990,49.9083,39.2825,N/A
2014,5,20,14,0,407,270,637,139,858,870,4,4,31.58,0,0.185,3.2,1.92,338.2,39.3,20,990,38.5321,30.3143,N/A
2014,5,20,14,30,280,535,707,135,839,803,3,4,37.15,0,0.185,3.3,1.965,338.2,39.29,20,990,42.3335,33.283,N/A
2014,5,20,15,0,131,812,725,131,812,725,1,5,42.94,0,0.185,3.4,2.011,338.1,40.26,20,990,42.8233,33.6367,N/A
2014,5,20,15,30,255,417,529,124,780,638,3,5,48.83,0,0.185,3.5,2.06,338.1,40.26,20,990,30.6886,24.0734,N/A
2014,5,20,16,0,120,732,542,120,732,542,0,5,54.78,0,0.185,3.6,2.109,332.7,41.7,20,990,30.7027,24.0384,N/A
2014,5,20,16,30,119,602,413,110,679,442,7,5,60.74,0,0.185,3.5,2.155,332.7,44.38,19,990,22.6688,17.6976,N/A
2014,5,20,17,0,113,0,113,102,596,338,4,6,66.66,0,0.185,3.5,2.201,327.3,46.07,19,990,5.951,4.6252,N/A
2014,5,20,17,30,79,0,79,86,503,237,4,6,72.52,0,0.185,3,2.24,327.3,49.07,18,990,3.9517,3.0495,N/A
2014,5,20,18,0,48,0,48,67,360,141,4,7,78.29,0,0.185,2.5,2.28,324.1,51.89,18,990,2.2942,1.7525,N/A
2014,5,20,18,30,20,0,20,39,184,59,4,7,83.93,4,0.185,2.1,2.324,324.1,55.29,17,990,0,0,N/A
2014,5,20,19,0,0,0,0,0,0,0,4,7,89.41,0,0.185,1.7,2.368,320.4,62.22,16,990,0,0,N/A
2014,5,20,19,30,0,0,0,0,0,0,4,7,94.7,0,0.185,1.7,2.389,320.4,66.36,15,990,0,0,N/A
2014,5,20,20,0,0,0,0,0,0,0,4,8,99.73,0,0.185,1.7,2.411,309.2,67.72,15,990,0,0,N/A
2014,5,20,20,30,0,0,0,0,0,0,4,8,104.46,0,0.185,1.7,2.392,309.2,67.73,15,990,0,0,N/A
2014,5,20,21,0,0,0,0,0,0,0,4,8,108.81,0,0.185,1.7,2.374,289.9,68.53,15,990,0,0,N/A
2014,5,20,21,30,0,0,0,0,0,0,3,8,112.71,0,0.185,1.9,2.358,289.9,73.13,14,990,0,0,N/A
2014,5,20,22,0,0,0,0,0,0,0,0,8,116.08,0,0.185,2.1,2.342,281.1,73.69,14,990,0,0,N/A
2014,5,20,22,30,0,0,0,0,0,0,0,8,118.82,0,0.185,1.9,2.344,281.1,78.66,13,990,0,0,N/A
2014,5,20,23,0,0,0,0,0,0,0,3,8,120.83,0,0.185,1.7,2.346,278.2,79.52,13,990,0,0,N/A
2014,5,20,23,30,0,0,0,0,0,0,0,8,122.06,0,0.185,1.4,2.359,278.2,84.93,12,990,0,0,N/A
2014,5,21,0,0,0,0,0,0,0,0,0,8,122.43,0,0.185,1.2,2.372,278.8,85.88,12,990,0,0,N/A
2014,5,21,0,30,0,0,0,0,0,0,3,8,121.94,0,0.185,1,2.373,278.8,85.87,12,990,0,0,N/A
2014,5,21,1,0,0,0,0,0,0,0,3,8,120.61,0,0.185,0.8,2.374,270.9,86.62,12,990,0,0,N/A
2014,5,21,1,30,0,0,0,0,0,0,4,8,118.49,0,0.185,0.8,2.355,270.9,92.56,11,990,0,0,N/A
2014,5,21,2,0,0,0,0,0,0,0,1,8,115.66,0,0.185,0.8,2.337,248,93.31,11,990,0,0,N/A
2014,5,21,2,30,0,0,0,0,0,0,7,8,112.22,0,0.185,0.9,2.309,248,93.31,11,990,0,0,N/A
2014,5,21,3,0,0,0,0,0,0,0,7,9,108.25,0,0.185,1,2.281,237.9,93.9,11,990,0,0,N/A
2014,5,21,3,30,0,0,0,0,0,0,4,9,103.84,0,0.185,1,2.251,237.9,100,10,990,0,0,N/A
2014,5,21,4,0,0,0,0,0,0,0,1,9,99.07,0,0.185,1,2.221,233.9,100,10,990,0,0,N/A
2014,5,21,4,30,0,0,0,0,0,0,0,9,94,0,0.185,1.1,2.196,233.9,100,10,990,0,0,N/A
2014,5,21,5,0,10,27,10,10,27,10,0,9,88.69,0,0.185,1.3,2.172,231.5,94.86,11,990,0,0,N/A
2014,5,21,5,30,42,236,70,42,236,70,0,9,83.18,0,0.185,1.5,2.166,231.5,88.76,12,990,0,0,N/A
2014,5,21,6,0,66,412,156,66,412,156,1,9,77.52,0,0.185,1.7,2.16,233.4,80.25,14,990,7.4847,5.7254,N/A
2014,5,21,6,30,109,295,201,85,535,253,2,9,71.73,0,0.185,1.5,2.162,233.4,75.21,15,990,10.1286,7.8253,N/A
2014,5,21,7,0,160,239,258,99,624,354,2,9,65.86,0,0.185,1.4,2.165,237.1,63.94,17,990,13.6724,10.6343,N/A
2014,5,21,7,30,110,689,456,110,689,456,0,9,59.93,0,0.185,1.4,2.164,237.1,60,18,990,25.1501,19.6439,N/A
2014,5,21,8,0,118,743,555,118,743,555,0,9,53.97,0,0.185,1.5,2.164,247.8,55.71,19,990,31.5538,24.7123,N/A
2014,5,21,8,30,126,780,648,126,780,648,0,9,48.02,0,0.185,1.6,2.163,247.8,52.33,20,990,37.6963,29.5767,N/A
2014,5,21,9,0,130,814,734,130,814,734,0,9,42.12,0,0.185,1.8,2.162,265.5,49.57,21,990,43.4483,34.1327,N/A
2014,5,21,9,30,135,836,809,135,836,809,0,9,36.35,0,0.185,1.9,2.17,265.5,46.61,22,990,48.5197,38.1508,N/A
2014,5,21,10,0,142,848,871,142,848,871,0,9,30.8,0,0.185,2,2.178,284.9,43.99,23,990,52.7515,41.5044,N/A
2014,5,21,10,30,145,861,922,145,861,922,0,9,25.66,0,0.185,2.1,2.195,284.9,43.98,23,990,56.2353,44.2649,N/A
2014,5,21,11,0,151,864,957,151,864,957,0,8,21.25,0,0.185,2.2,2.214,297.7,40.71,24,990,58.648,46.1773,N/A
2014,5,21,11,30,152,869,978,152,869,978,0,8,18.14,0,0.185,2.3,2.238,297.7,40.7,24,990,60.0976,47.3264,N/A
2014,5,21,12,0,157,864,983,157,864,983,0,8,17.08,0,0.185,2.4,2.262,306.8,37.4,25,990,60.4539,47.6093,N/A
2014,5,21,12,30,156,861,974,156,861,974,1,8,18.42,0,0.185,2.5,2.287,306.8,37.39,25,990,59.8384,47.1216,N/A
2014,5,21,13,0,146,867,953,146,867,953,0,8,21.72,0,0.185,2.6,2.313,315.2,34.15,26,990,58.3763,45.9622,N/A
2014,5,21,13,30,144,858,914,144,858,914,0,8,26.24,0,0.185,2.6,2.339,315.2,34.14,26,990,55.7078,43.8477,N/A
2014,5,21,14,0,147,834,859,147,834,859,0,7,31.44,0,0.185,2.7,2.366,322.8,33.43,26,990,51.9724,40.8888,N/A
2014,5,21,14,30,143,815,794,143,815,794,0,7,37.02,0,0.185,2.7,2.389,322.8,35.48,25,990,47.5556,37.3893,N/A
2014,5,21,15,0,141,783,716,141,783,716,0,7,42.81,0,0.185,2.7,2.412,329.3,35.12,25,990,42.3064,33.2314,N/A
2014,5,21,15,30,134,751,630,134,751,630,0,7,48.71,0,0.185,2.6,2.423,329.3,35.13,25,990,36.5631,28.6825,N/A
2014,5,21,16,0,129,703,536,129,703,536,0,7,54.66,0,0.185,2.5,2.435,332.6,35.02,25,990,30.3794,23.7864,N/A
2014,5,21,16,30,120,598,414,118,650,437,7,7,60.62,0,0.185,2.2,2.426,332.6,37.19,24,990,22.7402,17.7546,N/A
2014,5,21,17,0,127,0,128,106,579,336,7,7,66.54,0,0.185,2,2.418,328.5,37.42,24,990,6.7473,5.2448,N/A
2014,5,21,17,30,112,215,177,89,486,236,8,7,72.39,0,0.185,1.4,2.414,328.5,39.76,23,990,8.8646,6.8421,N/A
2014,5,21,18,0,68,360,142,68,360,142,1,9,78.16,0,0.185,0.8,2.41,311.3,49.26,22,990,6.7906,5.1886,N/A
2014,5,21,18,30,40,186,60,40,186,60,0,9,83.8,0,0.185,0.9,2.387,311.3,52.38,21,990,0,0,N/A
2014,5,21,19,0,0,0,0,0,0,0,0,9,89.27,0,0.185,1,2.365,285.9,52.38,20,990,0,0,N/A
2014,5,21,19,30,0,0,0,0,0,0,0,9,94.55,0,0.185,1.1,2.333,285.9,55.76,19,990,0,0,N/A
2014,5,21,20,0,0,0,0,0,0,0,0,8,99.58,0,0.185,1.3,2.301,281,54.09,19,990,0,0,N/A
2014,5,21,20,30,0,0,0,0,0,0,0,8,104.3,0,0.185,1.4,2.29,281,57.61,18,990,0,0,N/A
2014,5,21,21,0,0,0,0,0,0,0,0,8,108.64,0,0.185,1.5,2.279,285.3,57.59,18,990,0,0,N/A
2014,5,21,21,30,0,0,0,0,0,0,0,8,112.53,0,0.185,1.6,2.316,285.3,61.37,17,990,0,0,N/A
2014,5,21,22,0,0,0,0,0,0,0,0,8,115.89,0,0.185,1.7,2.353,293.1,61.75,17,990,0,0,N/A
2014,5,21,22,30,0,0,0,0,0,0,0,8,118.62,0,0.185,1.6,2.392,293.1,65.83,16,990,0,0,N/A
2014,5,21,23,0,0,0,0,0,0,0,0,8,120.64,0,0.185,1.5,2.432,302.1,66.14,16,990,0,0,N/A
2014,5,21,23,30,0,0,0,0,0,0,0,8,121.86,0,0.185,1.4,2.429,302.1,70.54,15,990,0,0,N/A
2014,5,22,0,0,0,0,0,0,0,0,0,8,122.23,0,0.185,1.3,2.426,304.4,70.32,15,990,0,0,N/A
2014,5,22,0,30,0,0,0,0,0,0,3,8,121.74,0,0.185,1.3,2.404,304.4,75.03,14,990,0,0,N/A
2014,5,22,1,0,0,0,0,0,0,0,0,8,120.42,0,0.185,1.3,2.382,292.4,74.22,14,990,0,0,N/A
2014,5,22,1,30,0,0,0,0,0,0,0,8,118.31,0,0.185,1.3,2.366,292.4,74.22,14,990,0,0,N/A
2014,5,22,2,0,0,0,0,0,0,0,0,8,115.49,0,0.185,1.4,2.35,282.9,73.63,14,990,0,0,N/A
2014,5,22,2,30,0,0,0,0,0,0,4,8,112.06,0,0.185,1.2,2.328,282.9,78.61,13,990,0,0,N/A
2014,5,22,3,0,0,0,0,0,0,0,4,8,108.1,0,0.185,1.1,2.308,282.1,78.1,13,990,0,0,N/A
2014,5,22,3,30,0,0,0,0,0,0,4,8,103.7,0,0.185,0.9,2.266,282.1,83.42,12,990,0,0,N/A
2014,5,22,4,0,0,0,0,0,0,0,4,8,98.94,0,0.185,0.8,2.225,283.8,82.06,12,990,0,0,N/A
2014,5,22,4,30,0,0,0,0,0,0,4,8,93.88,0,0.185,0.8,2.169,283.8,82.07,12,990,0,0,N/A
2014,5,22,5,0,10,0,10,10,34,11,4,8,88.57,4,0.185,0.9,2.114,278.9,77.17,13,990,0,0,N/A
2014,5,22,5,30,43,175,64,41,253,72,4,8,83.07,4,0.185,1.2,2.053,278.9,72.29,14,990,0,0,N/A
2014,5,22,6,0,65,346,141,64,433,159,3,7,77.42,0,0.185,1.5,1.993,274,62.84,16,990,6.769,5.1789,N/A
2014,5,22,6,30,115,245,192,82,555,257,3,7,71.64,0,0.185,1.5,1.942,274,58.95,17,990,9.6832,7.4821,N/A
2014,5,22,7,0,95,645,360,95,645,360,1,7,65.77,0,0.185,1.6,1.892,271.1,50.39,19,990,19.0909,14.8501,N/A
2014,5,22,7,30,106,710,463,106,710,463,0,7,59.84,0,0.185,1.6,1.859,271.1,47.34,20,990,25.5496,19.9569,N/A
2014,5,22,8,0,114,760,563,114,760,563,0,7,53.88,0,0.185,1.7,1.827,260.7,41.29,22,990,32.0213,25.0792,N/A
2014,5,22,8,30,122,798,657,122,798,657,0,7,47.93,0,0.185,1.8,1.814,260.7,38.84,23,990,38.2314,29.9972,N/A
2014,5,22,9,0,127,828,743,127,828,743,0,7,42.03,0,0.185,1.9,1.802,258.1,36.42,24,990,43.9912,34.5598,N/A
2014,5,22,9,30,132,850,818,132,850,818,0,7,36.25,0,0.185,1.8,1.812,258.1,34.29,25,990,49.0693,38.5834,N/A
2014,5,22,10,0,125,886,887,125,886,887,0,7,30.68,0,0.185,1.8,1.823,262.2,31.8,26,990,53.7304,42.2751,N/A
2014,5,22,10,30,128,897,937,128,897,937,0,7,25.52,0,0.185,1.7,1.846,262.2,29.97,27,990,57.1598,44.9931,N/A
2014,5,22,11,0,132,901,973,132,901,973,0,6,21.09,0,0.185,1.6,1.87,268.5,27.78,28,990,59.6376,46.9569,N/A
2014,5,22,11,30,133,905,994,133,905,994,0,6,17.96,0,0.185,1.5,1.899,268.5,27.78,28,990,61.0895,48.1079,N/A
2014,5,22,12,0,134,904,1000,134,904,1000,0,6,16.88,1,0.185,1.4,1.928,279.4,25.98,29,990,61.5085,48.4401,N/A
2014,5,22,12,30,134,902,991,134,902,991,0,6,18.23,0,0.185,1.3,1.956,279.4,25.97,29,990,60.8921,47.9518,N/A
2014,5,22,13,0,155,861,957,155,861,957,0,6,21.55,0,0.185,1.3,1.986,288,25.78,29,990,58.6311,46.1632,N/A
2014,5,22,13,30,153,852,918,153,852,918,0,6,26.08,0,0.185,1.2,2.008,288,25.78,29,990,55.9627,44.0489,N/A
2014,5,22,14,0,149,838,865,149,838,865,0,6,31.3,0,0.185,1.2,2.031,293.8,25.58,29,990,52.3471,41.1842,N/A
2014,5,22,14,30,145,819,800,145,819,800,0,6,36.89,0,0.185,1.2,2.045,293.8,25.57,29,990,47.9278,37.6826,N/A
2014,5,22,15,0,137,798,724,137,798,724,0,6,42.69,0,0.185,1.3,2.061,298.1,25.35,29,990,42.7927,33.6141,N/A
2014,5,22,15,30,130,767,638,130,767,638,0,6,48.59,0,0.185,1.4,2.074,298.1,25.35,29,990,37.0428,29.0596,N/A
2014,5,22,16,0,119,733,545,119,733,545,0,6,54.54,0,0.185,1.5,2.087,298,25.15,29,990,30.9064,24.2001,N/A
2014,5,22,16,30,110,682,446,110,682,446,0,6,60.5,0,0.185,1.6,2.1,298,26.66,28,990,24.5156,19.1421,N/A
2014,5,22,17,0,97,619,344,97,619,344,0,6,66.42,0,0.185,1.7,2.113,297.6,26.9,28,990,18.1506,14.1103,N/A
2014,5,22,17,30,82,529,243,82,529,243,0,6,72.27,0,0.185,1.4,2.124,297.6,30.27,26,990,12.1837,9.4055,N/A
2014,5,22,18,0,63,408,147,63,408,147,0,9,78.03,0,0.185,1.1,2.136,296.6,39.16,25,990,7.0339,5.3757,N/A
2014,5,22,18,30,38,228,63,38,228,63,0,9,83.66,0,0.185,1.1,2.153,296.6,44.19,23,990,0,0,N/A
2014,5,22,19,0,0,0,0,0,0,0,0,8,89.13,0,0.185,1.2,2.17,302.2,49.05,21,990,0,0,N/A
2014,5,22,19,30,0,0,0,0,0,0,0,8,94.41,0,0.185,1.2,2.197,302.2,52.2,20,990,0,0,N/A
2014,5,22,20,0,0,0,0,0,0,0,0,8,99.42,0,0.185,1.4,2.225,307.8,51.58,20,990,0,0,N/A
2014,5,22,20,30,0,0,0,0,0,0,0,8,104.13,0,0.185,1.4,2.258,307.8,54.91,19,990,0,0,N/A
2014,5,22,21,0,0,0,0,0,0,0,0,9,108.47,0,0.185,1.4,2.291,309.5,56.04,19,990,0,0,N/A
2014,5,22,21,30,0,0,0,0,0,0,0,9,112.36,0,0.185,1.5,2.315,309.5,59.67,18,990,0,0,N/A
2014,5,22,22,0,0,0,0,0,0,0,0,9,115.71,0,0.185,1.6,2.34,305.6,60.79,18,990,0,0,N/A
2014,5,22,22,30,0,0,0,0,0,0,0,9,118.43,0,0.185,1.7,2.349,305.6,64.77,17,990,0,0,N/A
2014,5,22,23,0,0,0,0,0,0,0,0,9,120.44,0,0.185,1.8,2.359,301.9,64.91,17,990,0,0,N/A
2014,5,22,23,30,0,0,0,0,0,0,0,9,121.66,0,0.185,1.7,2.352,301.9,69.19,16,990,0,0,N/A
2014,5,23,0,0,0,0,0,0,0,0,0,9,122.04,0,0.185,1.7,2.345,298.8,68.61,16,990,0,0,N/A
2014,5,23,0,30,0,0,0,0,0,0,0,9,121.55,0,0.185,1.6,2.301,298.8,73.16,15,990,0,0,N/A
2014,5,23,1,0,0,0,0,0,0,0,0,9,120.24,0,0.185,1.6,2.258,295,72.64,15,990,0,0,N/A
2014,5,23,1,30,0,0,0,0,0,0,0,9,118.13,0,0.185,1.5,2.195,295,72.63,15,990,0,0,N/A
